Environment created
Processing GCA_002214365@Thermococcus_celer_Vu_13


Calculating de novo conservation...
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 781 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 746 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 768 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 766 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 770 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 771 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 800 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 822 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 806 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 900 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 916 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 716 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 741 matches
Species Pyrococcus_endeavori_ES4: 697 matches
Species Pyrococcus_abyssi_GE2: 709 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 784 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 719 matches
Species Pyrococcus_sp_EXT_15c: 724 matches
Species Pyrococcus_sp_IRI_42C: 719 matches
Species Pyrococcus_sp_GE_23: 706 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 761 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 740 matches
Species Pyrococcus_31_3: 736 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 745 matches
Species Pyrococcus_32_1: 735 matches
Species Pyrococcus_EXT16: 733 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 744 matches
Species Palaeococcus_helgesoni_DSM_15127: 770 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 773 matches
Species Pyrococcus_sp_32_3: 735 matches
Species Pyrococcus_sp_32_4: 735 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 760 matches
Species Thermococcus_29_3: 740 matches
Species Thermococcus_AMTc30: 734 matches
Species Thermococcus_23_2: 761 matches
Species Thermococcus_15_2: 746 matches
Species GCA_024707485@Thermococcus_sp_813A4: 809 matches
Species Thermococcus_aggregans_DSM_12819: 762 matches
Species Thermococcus_AMTc85: 731 matches
Species Thermococcus_AMTc51: 746 matches
Species Thermococcus_aegaeus_DSM_12767: 795 matches
Species Thermococcus_31_3: 770 matches
Species Thermococcus_alcaliphilus_DSM_10322: 795 matches
Species Thermococcus_AMTc11: 782 matches
Species Thermococcus_E15P35: 738 matches
Species Thermococcus_coalescens_TS1: 811 matches
Species Thermococcus_atlanticus_DSM_15226: 842 matches
Species Thermococcus_EXT11c: 735 matches
Species Thermococcus_barophilus_DT4: 842 matches
Species Thermococcus_barophilus_423_3_23: 893 matches
Species Thermococcus_barophilus_CH1: 926 matches
Species Thermococcus_fumicolans_ST557: 734 matches
Species Thermococcus_IRI_06c: 765 matches
Species Thermococcus_marinus_DSM_15227: 727 matches
Species Thermococcus_sp_26_2: 726 matches
Species Thermococcus_profundus_DSM_9503: 725 matches
Species Thermococcus_sp_AMTc102: 720 matches
Species Thermococcus_sp_AMTc09: 719 matches
Species Thermococcus_IRI15c: 770 matches
Species Thermococcus_sp_AMTc79: 737 matches
Species Thermococcus_sp_AMTc94: 731 matches
Species Thermococcus_sp_9_3: 736 matches
Species Thermococcus_sp_AMTc71: 733 matches
Species Thermococcus_sp_23_4: 762 matches
Species Thermococcus_sp_AMTc72: 734 matches
Species Thermococcus_sp_33_3: 740 matches
Species Thermococcus_sp_E10P8: 734 matches
Species Thermococcus_sp_E10P11: 735 matches
Species Thermococcus_sp_E15p33: 736 matches
Species Thermococcus_prieuri_Col3: 754 matches
Species Thermococcus_sp_EXT09c: 745 matches
Species Thermococcus_sp_IRI10c: 768 matches
Species Thermococcus_sp_CIR_03a: 795 matches
Species Thermococcus_sp_IRI14c: 771 matches
Species Thermococcus_sp_IRI24c: 776 matches
Species Thermococcus_sp_TPV: 737 matches
Species Thermococcus_sp_IRI25c: 772 matches
Species Thermococcus_sp_IRI27c2: 775 matches
Species Thermococcus_sp_DS1: 817 matches
Species Thermococcus_sp_IRI29c: 772 matches
Species Thermococcus_sp_IRI_05c: 805 matches
Species Thermococcus_waiotapuensis_WT1: 683 matches
Species Thermococcus_sp_unknown: 731 matches
Species Thermococcus_sp_IRI_33c: 818 matches
Species Thermococcus_sp_CIR_10a: 887 matches
Species Thermococcus_stetteri_DSM_5262: 754 matches

Frame -2...
Species GCA_002214525@Thermococcus_sp_P6: 405 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 437 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 428 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 498 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 437 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 471 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 585 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 465 matches
Species GCA_035621495@Thermococcus_sp_SY098: 1000 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 445 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 478 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 467 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 466 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 466 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 522 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 459 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 429 matches
Species GCA_002214605@Thermococcus_chitonophagus: 455 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 462 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 457 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 605 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 452 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 469 matches
Species GCA_000151205@Thermococcus_sp_AM4: 463 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 451 matches
Species GCA_000221185@Thermococcus_sp_4557: 470 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 490 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 455 matches
Species GCA_002197185@Thermococcus_sp_5_4: 508 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 465 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 477 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 648 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 486 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 510 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 504 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 510 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 637 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 782 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 546 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 870 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 884 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 469 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 602 matches
Species Pyrococcus_endeavori_ES4: 465 matches
Species Pyrococcus_abyssi_GE2: 449 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 646 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 459 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 615 matches
Species Pyrococcus_sp_IRI_42C: 469 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 457 matches
Species Pyrococcus_sp_EXT_15c: 455 matches
Species Pyrococcus_sp_GE_23: 440 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 445 matches
Species Pyrococcus_32_1: 481 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 456 matches
Species Pyrococcus_EXT16: 478 matches
Species Pyrococcus_31_3: 479 matches
Species Palaeococcus_helgesoni_DSM_15127: 593 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 619 matches
Species Pyrococcus_sp_32_4: 480 matches
Species Thermococcus_29_3: 456 matches
Species Pyrococcus_sp_32_3: 480 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 512 matches
Species Thermococcus_AMTc30: 448 matches
Species Thermococcus_23_2: 510 matches
Species Thermococcus_15_2: 455 matches
Species Thermococcus_aggregans_DSM_12819: 615 matches
Species Thermococcus_AMTc51: 462 matches
Species GCA_024707485@Thermococcus_sp_813A4: 548 matches
Species Thermococcus_31_3: 516 matches
Species Thermococcus_AMTc85: 445 matches
Species Thermococcus_aegaeus_DSM_12767: 636 matches
Species Thermococcus_alcaliphilus_DSM_10322: 640 matches
Species Thermococcus_AMTc11: 525 matches
Species Thermococcus_E15P35: 451 matches
Species Thermococcus_coalescens_TS1: 545 matches
Species Thermococcus_atlanticus_DSM_15226: 661 matches
Species Thermococcus_EXT11c: 437 matches
Species Thermococcus_barophilus_DT4: 800 matches
Species Thermococcus_barophilus_423_3_23: 869 matches
Species Thermococcus_barophilus_CH1: 891 matches
Species Thermococcus_fumicolans_ST557: 431 matches
Species Thermococcus_IRI_06c: 492 matches
Species Thermococcus_marinus_DSM_15227: 453 matches
Species Thermococcus_profundus_DSM_9503: 462 matches
Species Thermococcus_sp_26_2: 430 matches
Species Thermococcus_sp_AMTc09: 429 matches
Species Thermococcus_sp_AMTc102: 427 matches
Species Thermococcus_sp_23_4: 509 matches
Species Thermococcus_sp_AMTc94: 449 matches
Species Thermococcus_IRI15c: 502 matches
Species Thermococcus_sp_AMTc79: 451 matches
Species Thermococcus_sp_E10P8: 459 matches
Species Thermococcus_sp_9_3: 467 matches
Species Thermococcus_sp_AMTc71: 454 matches
Species Thermococcus_sp_E10P11: 455 matches
Species Thermococcus_sp_33_3: 463 matches
Species Thermococcus_sp_AMTc72: 454 matches
Species Thermococcus_prieuri_Col3: 472 matches
Species Thermococcus_sp_E15p33: 455 matches
Species Thermococcus_sp_EXT09c: 449 matches
Species Thermococcus_sp_CIR_03a: 529 matches
Species Thermococcus_sp_IRI10c: 505 matches
Species Thermococcus_sp_IRI14c: 508 matches
Species Thermococcus_sp_IRI24c: 516 matches
Species Thermococcus_sp_TPV: 450 matches
Species Thermococcus_sp_IRI27c2: 515 matches
Species Thermococcus_sp_IRI29c: 519 matches
Species Thermococcus_sp_IRI25c: 505 matches
Species Thermococcus_sp_DS1: 548 matches
Species Thermococcus_sp_unknown: 439 matches
Species Thermococcus_sp_IRI_05c: 548 matches
Species Thermococcus_waiotapuensis_WT1: 430 matches
Species Thermococcus_sp_IRI_33c: 542 matches
Species Thermococcus_sp_CIR_10a: 855 matches
Species Thermococcus_stetteri_DSM_5262: 481 matches



Processing GCA_900012635@Thermococcus_chitonophagus_isolate_1


Calculating de novo conservation...
Extracted 2 de novo genes for the focal species GCA_900012635@Thermococcus_chitonophagus_isolate_1

Species GCA_000011105@Pyrococcus_horikoshii_OT3: 0 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 0 matches
Species GCA_000221185@Thermococcus_sp_4557: 0 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 0 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 0 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 0 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 0 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 0 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 0 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 0 matches
Species GCA_000151205@Thermococcus_sp_AM4: 0 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 0 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 0 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 0 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 0 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 0 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 0 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 0 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 0 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 0 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 0 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 0 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 0 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 0 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 0 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 0 matches
Species GCA_002197185@Thermococcus_sp_5_4: 0 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 0 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 0 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 0 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 0 matches
Species GCA_002214525@Thermococcus_sp_P6: 0 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 0 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 0 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 0 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 0 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 0 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 0 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 0 matches
Species GCA_002214605@Thermococcus_chitonophagus: 2 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 0 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 0 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 0 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 0 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 0 matches
Species GCA_035621495@Thermococcus_sp_SY098: 0 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 0 matches
Species GCA_024707485@Thermococcus_sp_813A4: 0 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 0 matches
Species Palaeococcus_helgesoni_DSM_15127: 0 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 0 matches
Species Pyrococcus_sp_EXT_15c: 0 matches
Species Pyrococcus_32_1: 1 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 0 matches
Species Pyrococcus_endeavori_ES4: 0 matches
Species Pyrococcus_sp_32_4: 1 matches
Species Thermococcus_15_2: 0 matches
Species Pyrococcus_EXT16: 0 matches
Species Thermococcus_atlanticus_DSM_15226: 0 matches
Species Pyrococcus_sp_GE_23: 0 matches
Species Thermococcus_barophilus_CH1: 0 matches
Species Pyrococcus_sp_IRI_42C: 0 matches
Species Thermococcus_AMTc51: 0 matches
Species Pyrococcus_abyssi_GE2: 0 matches
Species Thermococcus_aggregans_DSM_12819: 0 matches
Species Pyrococcus_31_3: 1 matches
Species Thermococcus_barophilus_DT4: 0 matches
Species Pyrococcus_sp_32_3: 1 matches
Species Thermococcus_aegaeus_DSM_12767: 0 matches
Species Thermococcus_alcaliphilus_DSM_10322: 0 matches
Species Thermococcus_AMTc85: 0 matches
Species Thermococcus_EXT11c: 0 matches
Species Thermococcus_coalescens_TS1: 0 matches
Species Thermococcus_29_3: 0 matches
Species Thermococcus_E15P35: 0 matches
Species Thermococcus_barophilus_423_3_23: 0 matches
Species Thermococcus_AMTc30: 0 matches
Species Thermococcus_IRI_06c: 0 matches
Species Thermococcus_23_2: 0 matches
Species Thermococcus_31_3: 0 matches
Species Thermococcus_IRI15c: 0 matches
Species Thermococcus_AMTc11: 0 matches
Species Thermococcus_fumicolans_ST557: 0 matches
Species Thermococcus_profundus_DSM_9503: 0 matches
Species Thermococcus_marinus_DSM_15227: 0 matches
Species Thermococcus_prieuri_Col3: 0 matches
Species Thermococcus_sp_26_2: 0 matches
Species Thermococcus_sp_23_4: 0 matches
Species Thermococcus_sp_33_3: 0 matches
Species Thermococcus_sp_9_3: 0 matches
Species Thermococcus_sp_AMTc09: 0 matches
Species Thermococcus_sp_AMTc102: 0 matches
Species Thermococcus_sp_AMTc71: 0 matches
Species Thermococcus_sp_AMTc79: 0 matches
Species Thermococcus_sp_AMTc72: 0 matches
Species Thermococcus_sp_AMTc94: 0 matches
Species Thermococcus_sp_E10P11: 0 matches
Species Thermococcus_sp_EXT09c: 0 matches
Species Thermococcus_sp_E15p33: 0 matches
Species Thermococcus_sp_CIR_10a: 0 matches
Species Thermococcus_sp_E10P8: 0 matches
Species Thermococcus_sp_DS1: 0 matches
Species Thermococcus_sp_CIR_03a: 0 matches
Species Thermococcus_sp_IRI14c: 0 matches
Species Thermococcus_sp_IRI10c: 0 matches
Species Thermococcus_sp_IRI25c: 0 matches
Species Thermococcus_sp_IRI27c2: 0 matches
Species Thermococcus_sp_IRI_05c: 0 matches
Species Thermococcus_sp_IRI24c: 0 matches
Species Thermococcus_waiotapuensis_WT1: 0 matches
Species Thermococcus_sp_IRI29c: 0 matches
Species Thermococcus_sp_IRI_33c: 0 matches
Species Thermococcus_stetteri_DSM_5262: 0 matches
Species Thermococcus_sp_unknown: 0 matches
Species Thermococcus_sp_TPV: 0 matches



Calculating CDS conservation...
Extracted 1000 CDSs for the focal species GCA_900012635@Thermococcus_chitonophagus_isolate_1

Species GCA_001484685@Thermococcus_sp_2319x1: 801 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 782 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 801 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 779 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 834 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 816 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 799 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 793 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 784 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 878 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 851 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 790 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 828 matches
Species GCA_002214525@Thermococcus_sp_P6: 717 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 800 matches
Species GCA_002214605@Thermococcus_chitonophagus: 1000 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 794 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 852 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 795 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 843 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 827 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 844 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 868 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 792 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 757 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 859 matches
Species GCA_000151205@Thermococcus_sp_AM4: 803 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 802 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 761 matches
Species GCA_002197185@Thermococcus_sp_5_4: 792 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 891 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 821 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 791 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 808 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 769 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 771 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 745 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 857 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 853 matches
Species GCA_024707485@Thermococcus_sp_813A4: 802 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 803 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 843 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 772 matches
Species GCA_000221185@Thermococcus_sp_4557: 798 matches
Species Pyrococcus_32_1: 949 matches
Species Pyrococcus_endeavori_ES4: 867 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 776 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 798 matches
Species Palaeococcus_helgesoni_DSM_15127: 797 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 843 matches
Species GCA_035621495@Thermococcus_sp_SY098: 820 matches
Species Pyrococcus_sp_GE_23: 852 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 787 matches
Species Pyrococcus_sp_32_4: 948 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 853 matches
Species Pyrococcus_EXT16: 956 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 850 matches
Species Pyrococcus_31_3: 949 matches
Species Thermococcus_23_2: 791 matches
Species Pyrococcus_abyssi_GE2: 864 matches
Species Thermococcus_AMTc30: 810 matches
Species Pyrococcus_sp_EXT_15c: 872 matches
Species Pyrococcus_sp_32_3: 949 matches
Species Thermococcus_29_3: 814 matches
Species Thermococcus_alcaliphilus_DSM_10322: 792 matches
Species Thermococcus_AMTc85: 808 matches
Species Thermococcus_31_3: 807 matches
Species Thermococcus_AMTc51: 825 matches
Species Thermococcus_aggregans_DSM_12819: 771 matches
Species Thermococcus_aegaeus_DSM_12767: 778 matches
Species Thermococcus_E15P35: 817 matches
Species Thermococcus_barophilus_423_3_23: 814 matches
Species Thermococcus_barophilus_DT4: 806 matches
Species Pyrococcus_sp_IRI_42C: 843 matches
Species Thermococcus_15_2: 820 matches
Species Thermococcus_coalescens_TS1: 803 matches
Species Thermococcus_EXT11c: 798 matches
Species Thermococcus_barophilus_CH1: 820 matches
Species Thermococcus_fumicolans_ST557: 806 matches
Species Thermococcus_prieuri_Col3: 830 matches
Species Thermococcus_atlanticus_DSM_15226: 829 matches
Species Thermococcus_IRI15c: 811 matches
Species Thermococcus_IRI_06c: 811 matches
Species Thermococcus_sp_26_2: 850 matches
Species Thermococcus_sp_9_3: 812 matches
Species Thermococcus_sp_33_3: 822 matches
Species Thermococcus_profundus_DSM_9503: 789 matches
Species Thermococcus_sp_23_4: 792 matches
Species Thermococcus_AMTc11: 837 matches
Species Thermococcus_sp_AMTc102: 845 matches
Species Thermococcus_sp_E10P11: 820 matches
Species Thermococcus_sp_EXT09c: 814 matches
Species Thermococcus_sp_AMTc09: 849 matches
Species Thermococcus_sp_IRI10c: 809 matches
Species Thermococcus_sp_E10P8: 820 matches
Species Thermococcus_sp_AMTc71: 805 matches
Species Thermococcus_sp_DS1: 817 matches
Species Thermococcus_sp_CIR_03a: 830 matches
Species Thermococcus_sp_AMTc79: 816 matches
Species Thermococcus_sp_CIR_10a: 844 matches
Species Thermococcus_marinus_DSM_15227: 847 matches
Species Thermococcus_sp_AMTc94: 817 matches
Species Thermococcus_sp_E15p33: 818 matches
Species Thermococcus_sp_AMTc72: 805 matches
Species Thermococcus_sp_IRI14c: 811 matches
Species Thermococcus_sp_IRI24c: 814 matches
Species Thermococcus_sp_unknown: 816 matches
Species Thermococcus_waiotapuensis_WT1: 774 matches
Species Thermococcus_sp_IRI29c: 814 matches
Species Thermococcus_sp_IRI27c2: 814 matches
Species Thermococcus_sp_TPV: 857 matches
Species Thermococcus_sp_IRI25c: 824 matches
Species Thermococcus_stetteri_DSM_5262: 802 matches
Species Thermococcus_sp_IRI_33c: 820 matches
Species Thermococcus_sp_IRI_05c: 809 matches



Calculating TRG conservation...
Extracted 126 TRGs for the focal species GCA_900012635@Thermococcus_chitonophagus_isolate_1

Species GCA_000263735@Pyrococcus_sp_ST04: 26 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 14 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 18 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 5 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 27 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 12 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 14 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 25 matches
Species GCA_002214525@Thermococcus_sp_P6: 8 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 11 matches
Species GCA_002197185@Thermococcus_sp_5_4: 7 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 10 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 24 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 11 matches
Species GCA_000221185@Thermococcus_sp_4557: 13 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 20 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 12 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 17 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 13 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 10 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 14 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 22 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 20 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 48 matches
Species GCA_000151205@Thermococcus_sp_AM4: 24 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 28 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 12 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 21 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 21 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 26 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 14 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 12 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 27 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 12 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 9 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 29 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 34 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 21 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 21 matches
Species GCA_002214605@Thermococcus_chitonophagus: 126 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 14 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 27 matches
Species Palaeococcus_helgesoni_DSM_15127: 12 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 20 matches
Species Pyrococcus_sp_32_3: 79 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 7 matches
Species Thermococcus_29_3: 26 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 21 matches
Species Pyrococcus_31_3: 79 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 9 matches
Species Pyrococcus_32_1: 79 matches
Species Pyrococcus_sp_EXT_15c: 43 matches
Species Pyrococcus_sp_IRI_42C: 20 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 29 matches
Species Thermococcus_31_3: 14 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 20 matches
Species Pyrococcus_abyssi_GE2: 33 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 14 matches
Species Pyrococcus_EXT16: 73 matches
