gene_id	focal_genome	nc_genome	nc_match_contig	nc_match_strand	nc_match_start	nc_match_end	n_overlapping_genes	overlapping_genes	f0	f1	f2	intergenic	outgroup_nb
HKFOCBLP_00592_gene_mRNA	Thermococcus_alcaliphilus_DSM_10322	GCA_000246985@Thermococcus_litoralis_DSM_5473	NC_022084	-	441954	442101	0		0	0	0	147	1
GFJMONNO_00169_gene_mRNA	Thermococcus_AMTc11	Thermococcus_barophilus_CH1	4059	+	468244	468673	0		0	0	0	429	10
GFJMONNO_00169_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_TPV	7510	-	1451617	1452124	0		0	0	0	507	6
GFJMONNO_00169_gene_mRNA	Thermococcus_AMTc11	GCA_000258515@Thermococcus_zilligii_AN1	NZ_AJLF01000001	+	8182	8761	0		0	0	0	579	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Pyrococcus_sp_EXT_15c	8813	-	98212	98401	0		0	0	0	189	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000263735@Pyrococcus_sp_ST04	NC_017946	-	298250	298406	0		0	0	0	156	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Pyrococcus_endeavori_ES4	4064	-	314700	314856	0		0	0	0	156	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000195935@Pyrococcus_abyssi_GE5	NC_000868	-	220984	221206	0		0	0	0	222	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Pyrococcus_abyssi_GE2	7482	-	632112	632334	0		0	0	0	222	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Pyrococcus_sp_GE_23	8812	+	694155	694353	0		0	0	0	198	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000211475@Pyrococcus_sp_NA2	NC_015474	-	670151	670427	0		0	0	0	276	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Pyrococcus_sp_IRI_42C	8814	+	642338	642542	0		0	0	0	204	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000275605@Pyrococcus_furiosus_COM1	NC_018092	+	1343430	1343661	0		0	0	0	231	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	NZ_CP023154	-	136257	136488	0		0	0	0	231	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000007305@Pyrococcus_furiosus_DSM_3638	NC_003413	-	152503	152734	0		0	0	0	231	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000215995@Pyrococcus_yayanosii_CH1	NC_015680	-	1498820	1499063	0		0	0	0	243	7
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000246985@Thermococcus_litoralis_DSM_5473	NC_022084	+	595144	595342	0		0	0	0	198	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_alcaliphilus_DSM_10322	11782	-	1139412	1139610	0		0	0	0	198	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_aegaeus_DSM_12767	11780	+	954348	954603	0		0	0	0	255	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000022545@Thermococcus_sibiricus_MM_739	NC_012883	-	280885	281077	0		0	0	0	192	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000151105@Thermococcus_barophilus_MP	NC_014804	-	824459	824618	0		0	0	0	159	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_001433455@Thermococcus_barophilus_CH5	NZ_CP013050	-	956410	956569	0		0	0	0	159	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_barophilus_CH1	4059	-	770599	770758	0		0	0	0	159	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_035621495@Thermococcus_sp_SY098	NZ_CP141821	-	527105	527312	0		0	0	0	207	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_barophilus_DT4	4060	-	910345	910534	0		0	0	0	189	6
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_atlanticus_DSM_15226	11783	-	1721208	1721448	0		0	0	0	240	4
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000018365@Thermococcus_onnurineus_NA1	NC_011529	+	1265711	1265957	0		0	0	0	246	3
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_001647085@Thermococcus_piezophilus_CDGS	NZ_CP015520	+	452455	452701	0		0	0	0	246	3
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_E10P11	11811	-	1396021	1396216	0		0	0	0	195	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_E10P8	11801	-	1396021	1396216	0		0	0	0	195	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_29_3	7513	+	1445880	1446036	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_E15P35	10971	+	857723	857879	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_E15p33	8816	+	1934400	1934556	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_33_3	8825	-	999500	999656	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_AMTc94	11802	-	1387580	1387736	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000585495@Thermococcus_nautili_30_1	NZ_CP007264	-	1108886	1109042	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_9_3	9794	+	1578476	1578632	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_AMTc79	11778	+	174047	174203	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_AMTc09	12160	+	690809	690965	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_AMTc102	11786	-	1718662	1718818	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_26_2	8824	-	1138290	1138446	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_AMTc30	10769	-	1590492	1590648	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_AMTc85	10774	-	1745813	1745969	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_EXT11c	11137	+	423067	423223	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_EXT09c	8819	-	301448	301604	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_AMTc51	10770	+	1563770	1563926	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_unknown	8821	-	1917989	1918184	0		0	0	0	195	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	66385	66541	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_TPV	7510	+	2100136	2100292	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000151205@Thermococcus_sp_AM4	NC_016051	+	710044	710200	0		0	0	0	156	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_fumicolans_ST557	14021	-	1530372	1530537	0		0	0	0	165	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000009965@Thermococcus_kodakarensis_KOD1	NC_006624	-	2037566	2037755	0		0	0	0	189	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_028471865@Thermococcus_kodakarensis_TS901	NZ_CP116886	-	2027945	2028134	0		0	0	0	189	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_028471785@Thermococcus_kodakarensis_TS900	NZ_CP116885	-	2035172	2035361	0		0	0	0	189	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_001592435@Thermococcus_peptonophilus_OG_1	NZ_CP014750	+	770172	770361	0		0	0	0	189	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_stetteri_DSM_5262	11785	+	469455	469668	0		0	0	0	213	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_15_2	7488	+	1334058	1334271	0		0	0	0	213	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_prieuri_Col3	7494	+	1063728	1063917	0		0	0	0	189	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_002214485@Thermococcus_pacificus_P4	NZ_CP015102	+	139733	139970	0		0	0	0	237	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_002214505@Thermococcus_siculi_RG_20	NZ_CP015103	-	71663	71912	0		0	0	0	249	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000265525@Thermococcus_cleftensis_CL1	NC_018015	-	1293809	1293995	0		0	0	0	186	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_IRI15c	11152	+	1709507	1709816	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_IRI14c	11810	-	817213	817522	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_IRI10c	11798	-	1834713	1835022	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_IRI25c	11809	-	817818	818127	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_IRI24c	11800	+	932429	932738	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_IRI29c	11803	-	1600834	1601143	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_IRI27c2	11807	-	1600901	1601210	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_904067545@Thermococcus_camini_IRI35c	NZ_LR881183	+	1696970	1697279	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_AMTc71	13480	+	1032895	1033207	0		0	0	0	312	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_sp_AMTc72	13481	+	1032896	1033208	0		0	0	0	312	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_000221185@Thermococcus_sp_4557	NC_015865	-	1636950	1637262	0		0	0	0	312	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_008152015@Thermococcus_aciditolerans_SY113	NZ_CP041932	-	1880057	1880369	0		0	0	0	312	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	GCA_006274605@Thermococcus_indicus_IOH1	NZ_CP040846	+	2068016	2068325	0		0	0	0	309	2
GFJMONNO_00541_gene_mRNA	Thermococcus_AMTc11	Thermococcus_31_3	7489	-	537052	537310	0		0	0	0	258	1
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_E10P11	11811	-	644544	645216	0		0	0	0	672	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_E10P8	11801	-	644544	645216	0		0	0	0	672	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_29_3	7513	+	218501	219173	0		0	0	0	672	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_E15P35	10971	+	1687614	1688004	0		0	0	0	390	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_E15p33	8816	+	716098	716488	0		0	0	0	390	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_33_3	8825	-	161323	161719	0		0	0	0	396	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_AMTc94	11802	-	630854	631526	0		0	0	0	672	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	GCA_000585495@Thermococcus_nautili_30_1	NZ_CP007264	+	28790	29285	0		0	0	0	495	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_9_3	9794	+	347716	348388	0		0	0	0	672	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_AMTc79	11778	+	1006072	1006744	0		0	0	0	672	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_AMTc09	12160	-	1387818	1388307	0		0	0	0	489	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_AMTc102	11786	+	1020012	1020501	0		0	0	0	489	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_26_2	8824	+	433449	433938	0		0	0	0	489	6
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_unknown	8821	+	1141748	1142126	0		0	0	0	378	4
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_EXT11c	11137	-	1151952	1152387	0		0	0	0	435	2
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_sp_EXT09c	8819	+	1471250	1471601	0		0	0	0	351	2
DBJFJDPB_00921_gene_mRNA	Thermococcus_AMTc30	Thermococcus_AMTc85	10774	+	954574	954970	0		0	0	0	396	1
DBJFJDPB_01482_gene_mRNA	Thermococcus_AMTc30	Thermococcus_coalescens_TS1	14020	-	1106383	1106608	1	AFABOCMA_01220	141	0	0	84	12
DBJFJDPB_01482_gene_mRNA	Thermococcus_AMTc30	GCA_000769655@Thermococcus_eurythermalis_A501	NZ_CP008887	-	453496	453697	1	KMOELFFF_00489	129	0	0	72	5
DBJFJDPB_01482_gene_mRNA	Thermococcus_AMTc30	Thermococcus_marinus_DSM_15227	11784	+	1496788	1496989	1	IONHLECP_01669	129	0	0	72	5
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_000246985@Thermococcus_litoralis_DSM_5473	NC_022084	-	541227	541350	1	DKLHHBAG_00628	0	0	29	94	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	Thermococcus_alcaliphilus_DSM_10322	11782	+	1183126	1183249	1	HKFOCBLP_01310	0	0	29	94	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_001484685@Thermococcus_sp_2319x1	NZ_CP012200	+	249641	249839	2	FDFCGALF_00278;FDFCGALF_00279	0	0	29	165	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_902813195@Thermococcus_sp_2319x1_Essen	NZ_LR778300	+	244460	244658	2	HPMEPLIM_00269;HPMEPLIM_00270	0	0	29	165	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_020386975@Thermococcus_bergensis_T7324	NZ_JABFNK010000003	-	50507	50696	1	KOPGNMII_02101	0	0	29	160	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_024022995@Thermococcus_aggregans_TY	NZ_CP099582	-	175968	176160	1	AHMILBLB_00203	0	0	29	163	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	Thermococcus_aggregans_DSM_12819	11781	+	1393917	1394109	1	LIBPHDLJ_01517	0	0	29	163	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_000022545@Thermococcus_sibiricus_MM_739	NC_012883	+	339646	339838	1	GAIOKEBO_00359	0	0	29	163	4
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	Thermococcus_atlanticus_DSM_15226	11783	+	913817	913928	1	OBEJPNEJ_01008	0	0	29	82	2
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_000018365@Thermococcus_onnurineus_NA1	NC_011529	-	928645	928756	1	NLJLOJEE_01039	0	0	29	82	1
PCHKGBCN_01343_gene_mRNA	Thermococcus_AMTc51	GCA_001647085@Thermococcus_piezophilus_CDGS	NZ_CP015520	-	115546	115678	1	DOACLEJL_00144	0	0	29	103	1
HGJLAOHP_00498_gene_mRNA	Thermococcus_AMTc85	GCA_000151205@Thermococcus_sp_AM4	NC_016051	-	1955077	1955296	0		0	0	0	219	8
HGJLAOHP_00498_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_unknown	8821	+	589328	589547	0		0	0	0	219	4
HGJLAOHP_00498_gene_mRNA	Thermococcus_AMTc85	Thermococcus_EXT11c	11137	+	1745481	1745691	0		0	0	0	210	2
HGJLAOHP_00498_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_EXT09c	8819	-	1208420	1208630	0		0	0	0	210	2
HGJLAOHP_00498_gene_mRNA	Thermococcus_AMTc85	Thermococcus_AMTc30	10769	+	286196	286415	0		0	0	0	219	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	GCA_000769655@Thermococcus_eurythermalis_A501	NZ_CP008887	+	1794910	1795018	0		0	0	0	108	2
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_marinus_DSM_15227	11784	+	649324	649432	0		0	0	0	108	2
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_E10P11	11811	-	301025	301133	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_E10P8	11801	-	301025	301133	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_29_3	7513	+	556795	556903	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_E15P35	10971	+	2038819	2038927	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_E15p33	8816	+	1067303	1067411	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_33_3	8825	-	1810578	1810686	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_AMTc94	11802	-	281827	281935	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	GCA_000585495@Thermococcus_nautili_30_1	NZ_CP007264	+	378833	378941	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_9_3	9794	+	708699	708807	0		0	0	0	108	1
HGJLAOHP_00695_gene_mRNA	Thermococcus_AMTc85	Thermococcus_sp_AMTc79	11778	+	1355160	1355268	0		0	0	0	108	1
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	Thermococcus_atlanticus_DSM_15226	11783	+	64190	64274	1	OBEJPNEJ_00093	0	84	0	0	4
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_000246985@Thermococcus_litoralis_DSM_5473	NC_022084	-	361634	361751	0		0	0	0	117	3
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	Thermococcus_alcaliphilus_DSM_10322	11782	-	426424	426541	0		0	0	0	117	3
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	Thermococcus_aegaeus_DSM_12767	11780	-	744934	745051	0		0	0	0	117	3
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_024022995@Thermococcus_aggregans_TY	NZ_CP099582	-	21641	21758	0		0	0	0	117	3
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	Thermococcus_aggregans_DSM_12819	11781	+	1549257	1549374	0		0	0	0	117	3
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_000022545@Thermococcus_sibiricus_MM_739	NC_012883	+	480796	480910	0		0	0	0	114	3
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_000517445@Thermococcus_paralvinellae_ES1	NZ_CP006965	+	353606	353723	0		0	0	0	117	2
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	Thermococcus_barophilus_DT4	4060	+	265159	265276	0		0	0	0	117	2
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_000151105@Thermococcus_barophilus_MP	NC_014804	+	252929	253046	0		0	0	0	117	1
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_001433455@Thermococcus_barophilus_CH5	NZ_CP013050	+	286909	287026	0		0	0	0	117	1
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	Thermococcus_barophilus_CH1	4059	+	112178	112295	0		0	0	0	117	1
KLPMFDKH_00748_gene_mRNA	Thermococcus_barophilus_423_3_23	GCA_035621495@Thermococcus_sp_SY098	NZ_CP141821	+	1972781	1972898	0		0	0	0	117	1
AFABOCMA_02009_gene_mRNA	Thermococcus_coalescens_TS1	GCA_002214505@Thermococcus_siculi_RG_20	NZ_CP015103	-	1826901	1827162	0		0	0	0	261	6
AFABOCMA_02009_gene_mRNA	Thermococcus_coalescens_TS1	Thermococcus_sp_CIR_03a	8822	-	107954	108278	0		0	0	0	324	3
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
PDKJIDNC_00363_gene_mRNA	Thermococcus_E15P35	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
OKCMFDEG_00691_gene_mRNA	Thermococcus_EXT11c	GCA_002214545@Thermococcus_thioreducens_OGL_20P	NZ_CP015105	+	2026535	2026658	0		0	0	0	123	5
OKCMFDEG_00691_gene_mRNA	Thermococcus_EXT11c	Thermococcus_sp_AMTc71	13480	+	1224252	1224387	0		0	0	0	135	4
OKCMFDEG_00691_gene_mRNA	Thermococcus_EXT11c	Thermococcus_sp_AMTc72	13481	+	1224253	1224388	0		0	0	0	135	4
OKCMFDEG_00691_gene_mRNA	Thermococcus_EXT11c	GCA_006274605@Thermococcus_indicus_IOH1	NZ_CP040846	+	55700	55823	0		0	0	0	123	4
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	GCA_000265525@Thermococcus_cleftensis_CL1	NC_018015	-	1102687	1102774	1	GCEEKKGH_01187	9	0	0	78	6
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_E10P11	11811	-	1223297	1223378	1	GNDPMMCP_01364	6	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_E10P8	11801	-	1223297	1223378	1	GKAADPKM_01364	6	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_AMTc09	12160	-	804676	804760	1	GBGCLOBO_00909	9	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_AMTc102	11786	+	1625741	1625825	1	FHCEGPOA_01800	9	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_26_2	8824	+	1047676	1047760	1	OCMEBCEN_01172	9	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_EXT11c	11137	+	593345	593426	1	OKCMFDEG_00688	6	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_EXT09c	8819	-	127577	127658	1	LICIGANA_00146	6	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	206218	206299	1	LHBEBFMA_00245	6	0	0	75	1
IONHLECP_01767_gene_mRNA	Thermococcus_marinus_DSM_15227	Thermococcus_sp_TPV	7510	+	119381	119462	1	BEODAGIL_00143	6	0	0	75	1
DIIPPFNO_01130_gene_mRNA	Thermococcus_sp_23_4	GCA_000769655@Thermococcus_eurythermalis_A501	NZ_CP008887	-	1685302	1685773	0		0	0	0	471	8
DIIPPFNO_01130_gene_mRNA	Thermococcus_sp_23_4	Thermococcus_31_3	7489	-	1318853	1319171	0		0	0	0	318	7
DIIPPFNO_01130_gene_mRNA	Thermococcus_sp_23_4	GCA_002214565@Thermococcus_radiotolerans_EJ2	NZ_CP015106	-	452216	452696	0		0	0	0	480	1
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_AMTc30	10769	+	169561	169678	0		0	0	0	117	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_AMTc51	10770	-	1032101	1032218	0		0	0	0	117	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740751	1740868	0		0	0	0	117	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
EEHIGLKK_01721_gene_mRNA	Thermococcus_sp_33_3	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
